t,J1,J2,J3,J4,J5,J6
2.525252525252525082e+00,2.439153671264648438e+00,5.190438628196716309e-01,-2.195224523544311523e+00,2.255723237991333008e+00,-1.278463125228881836e+00,-1.738787531852722168e+00
2.626262626262626299e+00,2.439156055450439453e+00,5.120036602020263672e-01,-2.172894954681396484e+00,2.250445604324340820e+00,-1.266475796699523926e+00,-1.742093563079833984e+00
2.727272727272727071e+00,2.439162969589233398e+00,4.916876256465911865e-01,-2.108458518981933594e+00,2.235215663909912109e+00,-1.231884002685546875e+00,-1.751633763313293457e+00
2.828282828282828287e+00,2.439173936843872070e+00,4.593026936054229736e-01,-2.005742788314819336e+00,2.210938215255737305e+00,-1.176742434501647949e+00,-1.766841411590576172e+00
2.929292929292929060e+00,2.439188718795776367e+00,4.160557389259338379e-01,-1.868575692176818848e+00,2.178518056869506836e+00,-1.103106260299682617e+00,-1.787149786949157715e+00
3.030303030303030276e+00,2.439206838607788086e+00,3.631536066532135010e-01,-1.700785398483276367e+00,2.138859987258911133e+00,-1.013030409812927246e+00,-1.811992049217224121e+00
3.131313131313131048e+00,2.439227819442749023e+00,3.018032908439636230e-01,-1.506199717521667480e+00,2.092868804931640625e+00,-9.085698127746582031e-01,-1.840801596641540527e+00
3.232323232323232265e+00,2.439251184463500977e+00,2.332115769386291504e-01,-1.288646459579467773e+00,2.041449069976806641e+00,-7.917794585227966309e-01,-1.873011589050292969e+00
3.333333333333333481e+00,2.439276695251464844e+00,1.585853695869445801e-01,-1.051953673362731934e+00,1.985505461692810059e+00,-6.647142171859741211e-01,-1.908055305480957031e+00
3.434343434343434254e+00,2.439303636550903320e+00,7.913169264793395996e-02,-7.999494075775146484e-01,1.925942897796630859e+00,-5.294292569160461426e-01,-1.945365905761718750e+00
3.535353535353535470e+00,2.439332008361816406e+00,-3.942787647247314453e-03,-5.364611148834228516e-01,1.863666176795959473e+00,-3.879792690277099609e-01,-1.984376907348632812e+00
3.636363636363636243e+00,2.439361095428466797e+00,-8.943086862564086914e-02,-2.653172016143798828e-01,1.799579977989196777e+00,-2.424194812774658203e-01,-2.024521350860595703e+00
3.737373737373737459e+00,2.439390659332275391e+00,-1.761260032653808594e-01,9.654760360717773438e-03,1.734588861465454102e+00,-9.480464458465576172e-02,-2.065232515335083008e+00
3.838383838383838231e+00,2.439420461654663086e+00,-2.628210186958312988e-01,2.846264839172363281e-01,1.669597983360290527e+00,5.281007289886474609e-02,-2.105943679809570312e+00
3.939393939393939448e+00,2.439449548721313477e+00,-3.483092784881591797e-01,5.557706356048583984e-01,1.605511665344238281e+00,1.983699798583984375e-01,-2.146088123321533203e+00
4.040404040404040664e+00,2.439477920532226562e+00,-4.313836693763732910e-01,8.192589282989501953e-01,1.543234825134277344e+00,3.398199081420898438e-01,-2.185098886489868164e+00
4.141414141414140992e+00,2.439504861831665039e+00,-5.108372569084167480e-01,1.071262836456298828e+00,1.483672499656677246e+00,4.751048088073730469e-01,-2.222409486770629883e+00
4.242424242424242209e+00,2.439530372619628906e+00,-5.854635834693908691e-01,1.307956218719482422e+00,1.427728891372680664e+00,6.021702289581298828e-01,-2.257453441619873047e+00
4.343434343434343425e+00,2.439553737640380859e+00,-6.540552973747253418e-01,1.525509357452392578e+00,1.376309156417846680e+00,7.189605236053466797e-01,-2.289663314819335938e+00
4.444444444444444642e+00,2.439574718475341797e+00,-7.154055237770080566e-01,1.720094680786132812e+00,1.330317854881286621e+00,8.234210014343261719e-01,-2.318472862243652344e+00
4.545454545454544970e+00,2.439592838287353516e+00,-7.683077454566955566e-01,1.887885332107543945e+00,1.290659666061401367e+00,9.134969711303710938e-01,-2.343315124511718750e+00
4.646464646464646187e+00,2.439607620239257812e+00,-8.115547299385070801e-01,2.025052309036254883e+00,1.258239507675170898e+00,9.871332645416259766e-01,-2.363623619079589844e+00
4.747474747474747403e+00,2.439618587493896484e+00,-8.439396023750305176e-01,2.127767801284790039e+00,1.233962297439575195e+00,1.042274475097656250e+00,-2.378831148147583008e+00
4.848484848484848619e+00,2.439625501632690430e+00,-8.642557263374328613e-01,2.192204713821411133e+00,1.218732237815856934e+00,1.076866626739501953e+00,-2.388371467590332031e+00
4.949494949494949836e+00,2.439627885818481445e+00,-8.712958693504333496e-01,2.214534044265747070e+00,1.213454604148864746e+00,1.088853836059570312e+00,-2.391677379608154297e+00
5.050505050505050164e+00,2.439627885818481445e+00,-8.712958693504333496e-01,2.214533805847167969e+00,1.213454604148864746e+00,1.088853836059570312e+00,-2.391677379608154297e+00
5.151515151515151381e+00,2.414934158325195312e+00,-8.646107912063598633e-01,2.203741550445556641e+00,1.195021748542785645e+00,1.070990443229675293e+00,-2.372418403625488281e+00
5.252525252525252597e+00,2.343674659729003906e+00,-8.453194499015808105e-01,2.172598600387573242e+00,1.141829848289489746e+00,1.019441843032836914e+00,-2.316842079162597656e+00
5.353535353535353813e+00,2.230082988739013672e+00,-8.145679831504821777e-01,2.122954607009887695e+00,1.057038784027099609e+00,9.372702836990356445e-01,-2.228250265121459961e+00
5.454545454545454142e+00,2.078392505645751953e+00,-7.735023498535156250e-01,2.056659936904907227e+00,9.438084363937377930e-01,8.275380730628967285e-01,-2.109944581985473633e+00
5.555555555555555358e+00,1.892835855484008789e+00,-7.232685685157775879e-01,1.975564479827880859e+00,8.052988052368164062e-01,6.933075189590454102e-01,-1.965226292610168457e+00
5.656565656565656575e+00,1.677646875381469727e+00,-6.650127172470092773e-01,1.881518483161926270e+00,6.446697711944580078e-01,5.376409292221069336e-01,-1.797397255897521973e+00
5.757575757575757791e+00,1.437058448791503906e+00,-5.998806953430175781e-01,1.776371955871582031e+00,4.650812149047851562e-01,3.636005520820617676e-01,-1.609758853912353516e+00
5.858585858585858119e+00,1.175303697586059570e+00,-5.290185809135437012e-01,1.661974906921386719e+00,2.696930170059204102e-01,1.742486953735351562e-01,-1.405612468719482422e+00
5.959595959595959336e+00,8.966163396835327148e-01,-4.535724520683288574e-01,1.540177702903747559e+00,6.166529655456542969e-02,-2.735221385955810547e-02,-1.188260078430175781e+00
6.060606060606060552e+00,6.052290201187133789e-01,-3.746882081031799316e-01,1.412830114364624023e+00,-1.558423042297363281e-01,-2.381402254104614258e-01,-9.610028266906738281e-01
6.161616161616161769e+00,3.053755760192871094e-01,-2.935120463371276855e-01,1.281782507896423340e+00,-3.796695470809936523e-01,-4.550524950027465820e-01,-7.271428108215332031e-01
6.262626262626262097e+00,1.288652420043945312e-03,-2.111897468566894531e-01,1.148884654045104980e+00,-6.066569089889526367e-01,-6.750273704528808594e-01,-4.899809360504150391e-01
6.363636363636363313e+00,-3.027980327606201172e-01,-1.288675665855407715e-01,1.015986919403076172e+00,-8.336440324783325195e-01,-8.950020074844360352e-01,-2.528192996978759766e-01
6.464646464646464530e+00,-6.026518344879150391e-01,-4.769122600555419922e-02,8.849391937255859375e-01,-1.057471632957458496e+00,-1.111914634704589844e+00,-1.895880699157714844e-02
