t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
2.727272727272727071e+00,8.693933341419324279e-05,-2.548956274986267090e-01,8.084557652473449707e-01,-1.910825818777084351e-01,4.340081214904785156e-01,-1.196964755654335022e-01
2.828282828282828287e+00,1.244813174707815051e-04,-3.649641871452331543e-01,1.157561540603637695e+00,-2.735955119132995605e-01,6.214207410812377930e-01,-1.713835895061492920e-01
2.929292929292929060e+00,1.580715179443359375e-04,-4.634465575218200684e-01,1.469919443130493164e+00,-3.474228680133819580e-01,7.891056537628173828e-01,-2.176299393177032471e-01
3.030303030303030276e+00,1.877099130069836974e-04,-5.503427386283874512e-01,1.745529413223266602e+00,-4.125646054744720459e-01,9.370629191398620605e-01,-2.584355473518371582e-01
3.131313131313131048e+00,2.133965463144704700e-04,-6.256529092788696289e-01,1.984391450881958008e+00,-4.690209031105041504e-01,1.065292596817016602e+00,-2.938004136085510254e-01
3.232323232323232265e+00,2.351313887629657984e-04,-6.893767714500427246e-01,2.186505317687988281e+00,-5.167915225028991699e-01,1.173794627189636230e+00,-3.237245678901672363e-01
3.333333333333333481e+00,2.529144112486392260e-04,-7.415145039558410645e-01,2.351871013641357422e+00,-5.558766126632690430e-01,1.262568950653076172e+00,-3.482078909873962402e-01
3.434343434343434254e+00,2.667456865310668945e-04,-7.820661067962646484e-01,2.480489253997802734e+00,-5.862761139869689941e-01,1.331615805625915527e+00,-3.672505319118499756e-01
3.535353535353535470e+00,2.766251272987574339e-04,-8.110314607620239258e-01,2.572359085083007812e+00,-6.079900264739990234e-01,1.380934834480285645e+00,-3.808524012565612793e-01
3.636363636363636243e+00,2.825528208632022142e-04,-8.284107446670532227e-01,2.627480983734130859e+00,-6.210183501243591309e-01,1.410526275634765625e+00,-3.890134990215301514e-01
3.737373737373737459e+00,2.845287381205707788e-04,-8.342038393020629883e-01,2.645855188369750977e+00,-6.253611445426940918e-01,1.420390129089355469e+00,-3.917339146137237549e-01
3.838383838383838231e+00,2.825528499670326710e-04,-8.284108042716979980e-01,2.627481222152709961e+00,-6.210184097290039062e-01,1.410526394844055176e+00,-3.890135586261749268e-01
3.939393939393939448e+00,2.766251564025878906e-04,-8.110315203666687012e-01,2.572359323501586914e+00,-6.079900860786437988e-01,1.380934953689575195e+00,-3.808524012565612793e-01
4.040404040404040664e+00,2.667456865310668945e-04,-7.820661067962646484e-01,2.480489253997802734e+00,-5.862761139869689941e-01,1.331615805625915527e+00,-3.672505319118499756e-01
4.141414141414140992e+00,2.529144403524696827e-04,-7.415145635604858398e-01,2.351871252059936523e+00,-5.558766126632690430e-01,1.262569069862365723e+00,-3.482079207897186279e-01
4.242424242424242209e+00,2.351313887629657984e-04,-6.893767714500427246e-01,2.186505317687988281e+00,-5.167915225028991699e-01,1.173794627189636230e+00,-3.237245678901672363e-01
4.343434343434343425e+00,2.133965463144704700e-04,-6.256529092788696289e-01,1.984391450881958008e+00,-4.690209031105041504e-01,1.065292596817016602e+00,-2.938004136085510254e-01
4.444444444444444642e+00,1.877099566627293825e-04,-5.503429174423217773e-01,1.745529770851135254e+00,-4.125647544860839844e-01,9.370630979537963867e-01,-2.584356069564819336e-01
4.545454545454544970e+00,1.580715470481663942e-04,-4.634466171264648438e-01,1.469919681549072266e+00,-3.474228978157043457e-01,7.891057729721069336e-01,-2.176299840211868286e-01
4.646464646464646187e+00,1.244813174707815051e-04,-3.649641871452331543e-01,1.157561540603637695e+00,-2.735955119132995605e-01,6.214207410812377930e-01,-1.713835895061492920e-01
4.747474747474747403e+00,8.693931158632040024e-05,-2.548955678939819336e-01,8.084555864334106445e-01,-1.910825371742248535e-01,4.340080320835113525e-01,-1.196964383125305176e-01
4.848484848484848619e+00,4.544558032648637891e-05,-1.332409530878067017e-01,4.226020872592926025e-01,-9.988412261009216309e-02,2.268679887056350708e-01,-6.256864219903945923e-02
4.949494949494949836e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.151515151515151381e+00,-4.673483371734619141e-01,1.265203356742858887e-01,-2.042494118213653564e-01,-3.488547205924987793e-01,-3.380772471427917480e-01,3.644918203353881836e-01
5.252525252525252597e+00,-8.940577507019042969e-01,2.420389205217361450e-01,-3.907380402088165283e-01,-6.673742532730102539e-01,-6.467564702033996582e-01,6.972886919975280762e-01
5.353535353535353813e+00,-1.280128121376037598e+00,3.465557098388671875e-01,-5.594657659530639648e-01,-9.555585980415344238e-01,-9.260376095771789551e-01,9.983906745910644531e-01
5.454545454545454142e+00,-1.625559449195861816e+00,4.400707185268402100e-01,-7.104327678680419922e-01,-1.213407635688781738e+00,-1.175920724868774414e+00,1.267797589302062988e+00
5.555555555555555358e+00,-1.930351853370666504e+00,5.225839614868164062e-01,-8.436387777328491211e-01,-1.440921545028686523e+00,-1.396405935287475586e+00,1.505509614944458008e+00
5.656565656565656575e+00,-2.194505214691162109e+00,5.940955281257629395e-01,-9.590842127799987793e-01,-1.638100385665893555e+00,-1.587493181228637695e+00,1.711526870727539062e+00
5.757575757575757791e+00,-2.418019771575927734e+00,6.546052694320678711e-01,-1.056768774986267090e+00,-1.804944038391113281e+00,-1.749182343482971191e+00,1.885848999023437500e+00
5.858585858585858119e+00,-2.600895166397094727e+00,7.041131258010864258e-01,-1.136692285537719727e+00,-1.941452264785766602e+00,-1.881473183631896973e+00,2.028476238250732422e+00
5.959595959595959336e+00,-2.743131637573242188e+00,7.426193952560424805e-01,-1.198855280876159668e+00,-2.047625541687011719e+00,-1.984366416931152344e+00,2.139408588409423828e+00
