epoch,train_loss,epoch_duration,val_loss
1,5.251274585723877,0.2179417610168457,
2,5.256770133972168,0.21298503875732422,
3,5.131547451019287,0.19020605087280273,
4,5.374993324279785,0.1768496036529541,
5,5.195648193359375,0.18070673942565918,
6,5.437137603759766,0.18573856353759766,
7,5.26558780670166,0.17897343635559082,
8,5.066620349884033,0.1776750087738037,
9,5.322124481201172,0.1815030574798584,
10,5.160199165344238,0.19255709648132324,2.5265181064605713
11,5.028387069702148,0.28204345703125,
12,5.202461242675781,0.17706036567687988,
13,5.171095371246338,0.17705082893371582,
14,5.222744464874268,0.17101383209228516,
15,5.158478260040283,0.18079495429992676,
16,5.091704368591309,0.18212676048278809,
17,5.188786029815674,0.17976093292236328,
18,5.028989791870117,0.18111705780029297,
19,5.060692310333252,0.18306756019592285,
20,5.001762866973877,0.18186283111572266,3.1971170902252197
21,4.991336345672607,0.2803962230682373,
22,4.736292839050293,0.18878507614135742,
23,4.806657314300537,0.16945815086364746,
24,4.664698123931885,0.16461706161499023,
25,4.670665264129639,0.16467070579528809,
26,4.534562110900879,0.1657249927520752,
27,4.47632360458374,0.16466379165649414,
28,4.48649787902832,0.16678452491760254,
29,4.246701717376709,0.16770720481872559,
30,4.0663251876831055,0.16483855247497559,2.071810007095337
31,4.248724937438965,0.28092336654663086,
32,4.146019458770752,0.18078374862670898,
33,3.9868831634521484,0.18146038055419922,
34,4.3242316246032715,0.17792439460754395,
35,4.189823627471924,0.17968511581420898,
36,4.057235240936279,0.17760109901428223,
37,4.018133163452148,0.17825007438659668,
38,3.6748037338256836,0.17857718467712402,
39,3.9460737705230713,0.1804218292236328,
40,3.8375988006591797,0.1866452693939209,1.8341078758239746
41,3.976440191268921,0.28778553009033203,
42,3.576969861984253,0.18322062492370605,
43,3.6468327045440674,0.17859554290771484,
44,3.4349238872528076,0.1896967887878418,
45,3.4681313037872314,0.20873641967773438,
46,3.328075885772705,0.17913556098937988,
47,3.272808313369751,0.18067383766174316,
48,2.977717638015747,0.21006202697753906,
49,2.9929206371307373,0.1866436004638672,
50,3.1588215827941895,0.19391560554504395,2.2301764488220215
51,3.064999580383301,0.27333498001098633,
52,3.215877056121826,0.16979241371154785,
53,3.0094738006591797,0.1709270477294922,
54,3.110830307006836,0.16868281364440918,
55,2.8681368827819824,0.16994833946228027,
56,2.879932403564453,0.16903400421142578,
57,2.8290562629699707,0.19228363037109375,
58,2.8419764041900635,0.17290091514587402,
59,2.814211368560791,0.18451404571533203,
60,2.6130337715148926,0.17521381378173828,0.8058661818504333
61,2.7218048572540283,0.2729151248931885,
62,2.5737485885620117,0.18459391593933105,
63,2.5217525959014893,0.18268465995788574,
64,2.508908748626709,0.1784055233001709,
65,2.489793300628662,0.18782687187194824,
66,2.428652048110962,0.16814446449279785,
67,2.430712938308716,0.16676926612854004,
68,2.4745819568634033,0.16679930686950684,
69,2.177269458770752,0.16772890090942383,
70,2.219951629638672,0.18110442161560059,0.660154402256012
71,2.119997978210449,0.281787633895874,
72,2.2401626110076904,0.16983675956726074,
73,2.3374881744384766,0.16864442825317383,
74,2.1960058212280273,0.17650055885314941,
75,2.2574658393859863,0.18177580833435059,
76,2.1608004570007324,0.1879408359527588,
77,2.046172618865967,0.1879415512084961,
78,2.1681389808654785,0.18902969360351562,
79,2.1473708152770996,0.18698978424072266,
80,1.889902114868164,0.1881859302520752,0.740271270275116
81,2.065598726272583,0.2826235294342041,
82,1.8214547634124756,0.1850128173828125,
83,1.8167465925216675,0.18396782875061035,
84,1.8255563974380493,0.18602299690246582,
85,1.8823561668395996,0.18663907051086426,
86,1.918262004852295,0.18729948997497559,
87,1.8332173824310303,0.19160676002502441,
88,1.6409411430358887,0.18566370010375977,
89,1.8571319580078125,0.18354225158691406,
90,1.7557151317596436,0.1872248649597168,0.5214054584503174
91,1.846539855003357,0.28595852851867676,
92,1.8754425048828125,0.1868908405303955,
93,1.6055328845977783,0.19549322128295898,
94,1.5661489963531494,0.1851058006286621,
95,1.697564959526062,0.1722888946533203,
96,1.6589597463607788,0.1781928539276123,
97,1.8118469715118408,0.176041841506958,
98,1.4494333267211914,0.1763017177581787,
99,1.627519130706787,0.17409515380859375,
100,1.5209153890609741,0.18176960945129395,0.5841705203056335
101,1.5656036138534546,0.282940149307251,
102,1.5390725135803223,0.1868739128112793,
103,1.614317774772644,0.18296265602111816,
104,1.4589223861694336,0.18334579467773438,
105,1.3828576803207397,0.18455982208251953,
106,1.281515121459961,0.1843736171722412,
107,1.4626224040985107,0.1837444305419922,
108,1.3353899717330933,0.18138670921325684,
109,1.3717691898345947,0.18440508842468262,
110,1.2868618965148926,0.19239473342895508,0.1933823823928833
111,1.2885849475860596,0.30139708518981934,
112,1.3122310638427734,0.19216632843017578,
113,1.3265010118484497,0.18992280960083008,
114,1.3399457931518555,0.18388128280639648,
115,1.2832233905792236,0.1825568675994873,
116,1.2549810409545898,0.1828606128692627,
117,1.2077794075012207,0.18405842781066895,
118,1.2278850078582764,0.17173457145690918,
119,1.277275562286377,0.17692041397094727,
120,1.2004525661468506,0.17216944694519043,0.37790387868881226
121,1.1231415271759033,0.3714573383331299,
122,1.2786328792572021,0.17756295204162598,
123,1.1543337106704712,0.1804208755493164,
124,1.1242947578430176,0.17931270599365234,
125,1.2254819869995117,0.17583417892456055,
126,1.2713873386383057,0.1757979393005371,
127,1.1202776432037354,0.17135214805603027,
128,1.3487279415130615,0.1791059970855713,
129,1.1874901056289673,0.17872858047485352,
130,1.0818073749542236,0.18408608436584473,0.5915339589118958
131,1.115468144416809,0.2626655101776123,
132,1.0589932203292847,0.16200017929077148,
133,1.0110960006713867,0.16395068168640137,
134,1.0349475145339966,0.1633622646331787,
135,1.0934685468673706,0.1749422550201416,
136,0.9399121999740601,0.17699408531188965,
137,0.9998612403869629,0.16881370544433594,
138,1.0448131561279297,0.1649167537689209,
139,1.037551760673523,0.16167831420898438,
140,1.0315032005310059,0.16140246391296387,0.4906580150127411
141,1.1031311750411987,0.28012776374816895,
142,1.0618011951446533,0.17975831031799316,
143,1.0530329942703247,0.1780381202697754,
144,0.9547607898712158,0.173081636428833,
145,1.019284725189209,0.1781620979309082,
146,1.0904779434204102,0.17336511611938477,
147,0.9141747355461121,0.1714937686920166,
148,0.9464120268821716,0.1812305450439453,
149,0.9701684713363647,0.18148422241210938,
150,0.9159212112426758,0.17243742942810059,0.20070219039916992
151,1.1111027002334595,0.2819521427154541,
152,1.0322421789169312,0.17919492721557617,
153,1.0278161764144897,0.1887037754058838,
154,0.9354561567306519,0.1708073616027832,
155,0.8681522607803345,0.16827130317687988,
156,0.8719063401222229,0.17475271224975586,
157,1.0164709091186523,0.16893887519836426,
158,0.8486372828483582,0.16845464706420898,
159,0.8976515531539917,0.16802978515625,
160,0.7666724920272827,0.18160176277160645,0.23816411197185516
161,0.9529104232788086,0.27111244201660156,
162,1.0824373960494995,0.16886472702026367,
163,0.9064832329750061,0.1694638729095459,
164,0.8395208120346069,0.17145991325378418,
165,0.9430519938468933,0.1695723533630371,
166,0.7682417631149292,0.18462014198303223,
167,0.7809586524963379,0.17752361297607422,
168,0.7750089764595032,0.17410635948181152,
169,0.770894467830658,0.17447638511657715,
170,0.762667179107666,0.17847752571105957,0.29885411262512207
171,0.8416756987571716,0.289365291595459,
172,0.7945190072059631,0.17869949340820312,
173,0.7541506290435791,0.17944073677062988,
174,0.7281727194786072,0.17672133445739746,
175,0.7570608854293823,0.18076729774475098,
176,0.8082605004310608,0.18140149116516113,
177,0.7277019023895264,0.1759014129638672,
178,0.7310264110565186,0.17843389511108398,
179,0.6985093355178833,0.1794109344482422,
180,0.8366864323616028,0.17917585372924805,0.17128130793571472
181,0.6132882833480835,0.28989171981811523,
182,0.7620027661323547,0.18645071983337402,
183,0.6531638503074646,0.1824038028717041,
184,0.8634965419769287,0.19052505493164062,
185,0.8082176446914673,0.18993830680847168,
186,0.6661391258239746,0.18156671524047852,
187,0.6873704791069031,0.17994403839111328,
188,0.7590932846069336,0.18126654624938965,
189,0.7308109998703003,0.1809697151184082,
190,0.6609154343605042,0.18155622482299805,0.1504601687192917
191,0.7366797924041748,0.28691983222961426,
192,0.6780282855033875,0.18051433563232422,
193,0.6447221040725708,0.1874847412109375,
194,0.6836110949516296,0.18408679962158203,
195,0.6840881705284119,0.18064403533935547,
196,0.643508791923523,0.18272686004638672,
197,0.6819503903388977,0.18453717231750488,
198,0.7404522895812988,0.1808609962463379,
199,0.6976453065872192,0.16994786262512207,
200,0.6219340562820435,0.17717194557189941,0.2628025710582733
201,0.6230902075767517,0.27656054496765137,
202,0.777755856513977,0.17484784126281738,
203,0.6409996151924133,0.17861676216125488,
204,0.7047487497329712,0.17623305320739746,
205,0.7265276908874512,0.17930984497070312,
206,0.6732429265975952,0.18257617950439453,
207,0.6976625323295593,0.17794537544250488,
208,0.7124683856964111,0.17710041999816895,
209,0.6512652039527893,0.17433810234069824,
210,0.6409368515014648,0.17366242408752441,0.18101713061332703
211,0.6432051658630371,0.28752899169921875,
212,0.6488690972328186,0.17893290519714355,
213,0.6228940486907959,0.1824049949645996,
214,0.6106301546096802,0.18147850036621094,
215,0.5693785548210144,0.1824512481689453,
216,0.5905994772911072,0.19347262382507324,
217,0.5282729864120483,0.19214439392089844,
218,0.6500298380851746,0.1886458396911621,
219,0.5488365888595581,0.17503881454467773,
220,0.6000509858131409,0.17226552963256836,0.0727032721042633
221,0.5081993937492371,0.2932624816894531,
222,0.5574619770050049,0.18410992622375488,
223,0.4634503722190857,0.2035377025604248,
224,0.5742787718772888,0.21233630180358887,
225,0.5537294149398804,0.18212676048278809,
226,0.5937058925628662,0.18215012550354004,
227,0.6274999380111694,0.18230390548706055,
228,0.6088332533836365,0.1960303783416748,
229,0.5897101163864136,0.17927765846252441,
230,0.6422322988510132,0.1796882152557373,1.8907184600830078
231,0.5659158229827881,0.3935120105743408,
232,0.6380257606506348,0.17981386184692383,
233,0.5255773663520813,0.17593169212341309,
234,0.6358853578567505,0.17902708053588867,
235,0.5841919779777527,0.17465543746948242,
236,0.5237597823143005,0.1800215244293213,
237,0.5187461972236633,0.17938470840454102,
238,0.5465396642684937,0.1769258975982666,
239,0.5225120186805725,0.17186641693115234,
240,0.4418669641017914,0.16834592819213867,0.09962236881256104
241,0.5295883417129517,0.2700483798980713,
242,0.5768188834190369,0.1810591220855713,
243,0.5423869490623474,0.1819615364074707,
244,0.6198249459266663,0.18060517311096191,
245,0.4964253902435303,0.17990612983703613,
246,0.515710711479187,0.18659019470214844,
247,0.5179899334907532,0.1864919662475586,
248,0.5191702842712402,0.18706870079040527,
249,0.5276548862457275,0.18880486488342285,
250,0.453514039516449,0.18826675415039062,0.23933200538158417
251,0.5888619422912598,0.2793154716491699,
252,0.5888643860816956,0.18384981155395508,
253,0.4120215177536011,0.18668913841247559,
254,0.5729092955589294,0.183027982711792,
255,0.5093393325805664,0.17195367813110352,
256,0.5318523049354553,0.1820974349975586,
257,0.45772528648376465,0.18166875839233398,
258,0.5125216841697693,0.18385744094848633,
259,0.4911627769470215,0.18636679649353027,
260,0.48367151618003845,0.17798113822937012,0.07615432888269424
261,0.40470799803733826,0.2688748836517334,
262,0.4927028715610504,0.1796884536743164,
263,0.4799489378929138,0.17784500122070312,
264,0.5389296412467957,0.17319107055664062,
265,0.4867110252380371,0.17510080337524414,
266,0.4446912407875061,0.17748451232910156,
267,0.39839833974838257,0.17848777770996094,
268,0.4789837598800659,0.1799328327178955,
269,0.557808518409729,0.18184900283813477,
270,0.4548301696777344,0.17510175704956055,0.035107534378767014
271,0.46124547719955444,0.26434993743896484,
272,0.5200867652893066,0.16753554344177246,
273,0.48931509256362915,0.16800284385681152,
274,0.46585872769355774,0.1652975082397461,
275,0.5071012377738953,0.18400835990905762,
276,0.5418612957000732,0.18706393241882324,
277,0.4939146339893341,0.16837096214294434,
278,0.5295006632804871,0.17032551765441895,
279,0.49593281745910645,0.16500115394592285,
280,0.5001448392868042,0.16385364532470703,0.0341138020157814
281,0.5034116506576538,0.28470611572265625,
282,0.43253427743911743,0.17742371559143066,
283,0.5763384699821472,0.17703843116760254,
284,0.4982292354106903,0.17714667320251465,
285,0.49716275930404663,0.1916515827178955,
286,0.40360167622566223,0.18212890625,
287,0.5019941329956055,0.19324922561645508,
288,0.4721609354019165,0.17237520217895508,
289,0.5125941038131714,0.17985987663269043,
290,0.4554044008255005,0.18934154510498047,0.1829673796892166
291,0.4249822497367859,0.28127551078796387,
292,0.41498038172721863,0.17699146270751953,
293,0.5016847848892212,0.19224977493286133,
294,0.3952163755893707,0.18826603889465332,
295,0.3779292702674866,0.18368196487426758,
296,0.4445348083972931,0.1685042381286621,
297,0.41117405891418457,0.17987442016601562,
298,0.36919960379600525,0.18716788291931152,
299,0.3572540879249573,0.17693710327148438,
300,0.412148118019104,0.18221426010131836,0.020606301724910736
301,0.4089309573173523,0.26975345611572266,
302,0.3736177384853363,0.17665696144104004,
303,0.3812604248523712,0.17598414421081543,
304,0.3596062660217285,0.1771395206451416,
305,0.34221938252449036,0.17673873901367188,
306,0.36818262934684753,0.17792534828186035,
307,0.3542967438697815,0.17725920677185059,
308,0.43489742279052734,0.1766963005065918,
309,0.40888839960098267,0.1762552261352539,
310,0.3405322730541229,0.17891812324523926,0.05604896321892738
311,0.3174908757209778,0.2676732540130615,
312,0.4359041452407837,0.17457294464111328,
313,0.3626345992088318,0.1752948760986328,
314,0.4186233878135681,0.17400813102722168,
315,0.42221206426620483,0.17334461212158203,
316,0.49191057682037354,0.17441368103027344,
317,0.30998313426971436,0.18207979202270508,
318,0.34394875168800354,0.17429041862487793,
319,0.3929906189441681,0.1738147735595703,
320,0.3143833875656128,0.17542314529418945,0.02062300592660904
321,0.3550301194190979,0.26413989067077637,
322,0.37912994623184204,0.17510747909545898,
323,0.34191539883613586,0.17659544944763184,
324,0.4145450294017792,0.19753360748291016,
325,0.3476085662841797,0.16855669021606445,
326,0.3604530692100525,0.16811251640319824,
327,0.36741146445274353,0.1798233985900879,
328,0.33545395731925964,0.17592644691467285,
329,0.37844058871269226,0.19809389114379883,
330,0.32563287019729614,0.1785125732421875,0.020790519192814827
331,0.4186452627182007,0.2870903015136719,
332,0.4460587501525879,0.18153738975524902,
333,0.3138417899608612,0.17853784561157227,
334,0.39998701214790344,0.18724870681762695,
335,0.5044094324111938,0.17311382293701172,
336,0.4812847077846527,0.17561626434326172,
337,0.37285763025283813,0.18387818336486816,
338,0.4329453706741333,0.1827085018157959,
339,0.3511177897453308,0.18920421600341797,
340,0.42691484093666077,0.18901634216308594,0.1325913667678833
341,0.40826424956321716,0.27988433837890625,
342,0.38031747937202454,0.18014979362487793,
343,0.4376518130302429,0.1781923770904541,
344,0.3651086986064911,0.17892670631408691,
345,0.41512951254844666,0.17920613288879395,
346,0.34249448776245117,0.1814267635345459,
347,0.3958003520965576,0.17790484428405762,
348,0.3518587052822113,0.18119382858276367,
349,0.3833199441432953,0.18256258964538574,
350,0.4058874845504761,0.17925333976745605,0.008827402256429195
351,0.3967517614364624,0.2738027572631836,
352,0.49183255434036255,0.18057489395141602,
353,0.2952633500099182,0.17782187461853027,
354,0.3118484914302826,0.1779172420501709,
355,0.36408182978630066,0.1815335750579834,
356,0.3528810739517212,0.1769859790802002,
357,0.5052876472473145,0.17690062522888184,
358,0.38650456070899963,0.18011736869812012,
359,0.3709653913974762,0.17350363731384277,
360,0.4160039722919464,0.17445588111877441,0.02372579090297222
361,0.2998897135257721,0.39495205879211426,
362,0.3396221995353699,0.1780703067779541,
363,0.32708102464675903,0.1778397560119629,
364,0.2965133786201477,0.17841243743896484,
365,0.3617737591266632,0.17698884010314941,
366,0.36979013681411743,0.1765599250793457,
367,0.44011083245277405,0.1731562614440918,
368,0.3871232271194458,0.17148756980895996,
369,0.510285496711731,0.17185711860656738,
370,0.39257922768592834,0.17152762413024902,0.08170149475336075
371,0.31835368275642395,0.26986217498779297,
372,0.47619807720184326,0.1782534122467041,
373,0.4126422107219696,0.1785295009613037,
374,0.449349045753479,0.18070769309997559,
375,0.43585827946662903,0.17667174339294434,
376,0.3883727490901947,0.18668913841247559,
377,0.3717960715293884,0.17857885360717773,
378,0.4167499840259552,0.172163724899292,
379,0.38317543268203735,0.17194867134094238,
380,0.47842660546302795,0.17276930809020996,0.07637150585651398
381,0.34161365032196045,0.2692220211029053,
382,0.40422913432121277,0.18199539184570312,
383,0.44517719745635986,0.1789252758026123,
384,0.3978312909603119,0.1771242618560791,
385,0.3857403099536896,0.17666983604431152,
386,0.28657737374305725,0.17789387702941895,
387,0.3431132733821869,0.17847418785095215,
388,0.36566898226737976,0.18037986755371094,
389,0.4132402837276459,0.1781759262084961,
390,0.37491118907928467,0.180389404296875,3.585892915725708
391,0.3858885169029236,0.2702481746673584,
392,0.37720003724098206,0.17772722244262695,
393,0.370072603225708,0.1735081672668457,
394,0.286516010761261,0.17332983016967773,
395,0.3230399191379547,0.17409372329711914,
396,0.3645639717578888,0.1769697666168213,
397,0.2423820197582245,0.17902612686157227,
398,0.36873340606689453,0.1790478229522705,
399,0.3431699275970459,0.1793689727783203,
400,0.3988688290119171,0.18103909492492676,0.0631265789270401
401,0.44071489572525024,0.27073001861572266,
402,0.2581506669521332,0.17875957489013672,
403,0.32488399744033813,0.17828893661499023,
404,0.36053940653800964,0.18287324905395508,
405,0.3571789860725403,0.18297052383422852,
406,0.40914326906204224,0.18127799034118652,
407,0.28041642904281616,0.17663192749023438,
408,0.42836514115333557,0.17611098289489746,
409,0.32606738805770874,0.17826342582702637,
410,0.36237668991088867,0.17874741554260254,0.09087970852851868
411,0.2957466244697571,0.2703118324279785,
412,0.3139588534832001,0.179640531539917,
413,0.3655296266078949,0.17687654495239258,
414,0.2534860074520111,0.17965054512023926,
415,0.27982640266418457,0.1783123016357422,
416,0.3050452768802643,0.18105816841125488,
417,0.3104003965854645,0.18345189094543457,
418,0.2771059274673462,0.18083953857421875,
419,0.30589693784713745,0.18922996520996094,
420,0.33361679315567017,0.17979788780212402,0.033602386713027954
421,0.2618677318096161,0.2708883285522461,
422,0.3527090847492218,0.18201041221618652,
423,0.23492461442947388,0.1781008243560791,
424,0.20573225617408752,0.19147539138793945,
425,0.2744964063167572,0.1766817569732666,
426,0.2360866814851761,0.17762207984924316,
427,0.33109238743782043,0.1770639419555664,
428,0.2741655111312866,0.17872405052185059,
429,0.26289311051368713,0.1798994541168213,
430,0.2543756663799286,0.1784653663635254,0.028383344411849976
431,0.3064083456993103,0.2710285186767578,
432,0.2780907154083252,0.17644453048706055,
433,0.2661793828010559,0.1790149211883545,
434,0.31036901473999023,0.18401288986206055,
435,0.23753279447555542,0.1749105453491211,
436,0.243184894323349,0.17680907249450684,
437,0.24561426043510437,0.17604780197143555,
438,0.2181442677974701,0.17736077308654785,
439,0.2591210603713989,0.17494678497314453,
440,0.293392151594162,0.17584896087646484,0.06679287552833557
441,0.3105893135070801,0.26381659507751465,
442,0.3032148480415344,0.1745131015777588,
443,0.21053031086921692,0.17667460441589355,
444,0.2756911814212799,0.17732834815979004,
445,0.3159228265285492,0.17742919921875,
446,0.24702966213226318,0.1819460391998291,
447,0.22162294387817383,0.18074893951416016,
448,0.2112070471048355,0.1826181411743164,
449,0.30133694410324097,0.18046092987060547,
450,0.2853802442550659,0.1785726547241211,0.06661882996559143
451,0.3108353912830353,0.27908802032470703,
452,0.27501147985458374,0.17987489700317383,
453,0.22450026869773865,0.17924237251281738,
454,0.3067161440849304,0.18182587623596191,
455,0.2767358422279358,0.1819007396697998,
456,0.24259528517723083,0.180678129196167,
457,0.26736876368522644,0.1804027557373047,
458,0.2846221923828125,0.1805896759033203,
459,0.1710919439792633,0.1905686855316162,
460,0.21672473847866058,0.17093610763549805,0.003731063799932599
461,0.2903917729854584,0.2818160057067871,
462,0.25995197892189026,0.18754911422729492,
463,0.29603707790374756,0.1863553524017334,
464,0.21798141300678253,0.18915271759033203,
465,0.23416966199874878,0.18973326683044434,
466,0.2786146402359009,0.19984698295593262,
467,0.2764199674129486,0.18505001068115234,
468,0.22331662476062775,0.17078685760498047,
469,0.3518962264060974,0.18962955474853516,
470,0.23088055849075317,0.18609833717346191,0.021077826619148254
471,0.2761266231536865,0.2830784320831299,
472,0.2807186245918274,0.18578314781188965,
473,0.22324389219284058,0.19267034530639648,
474,0.23963069915771484,0.18017172813415527,
475,0.23854684829711914,0.16996526718139648,
476,0.2008146047592163,0.18506884574890137,
477,0.22428402304649353,0.18476390838623047,
478,0.23176442086696625,0.19099092483520508,
479,0.24500222504138947,0.1879129409790039,
480,0.2523384094238281,0.17170047760009766,0.005012558773159981
481,0.25382277369499207,0.28925037384033203,
482,0.3031597435474396,0.18761372566223145,
483,0.2585756182670593,0.19180560111999512,
484,0.27212053537368774,0.17473101615905762,
485,0.21478550136089325,0.18350505828857422,
486,0.2339506298303604,0.18975138664245605,
487,0.199528768658638,0.18354320526123047,
488,0.24426552653312683,0.18189287185668945,
489,0.23286905884742737,0.1818530559539795,
490,0.2453245222568512,0.17775797843933105,0.00852354709059
491,0.30805692076683044,0.3845820426940918,
492,0.20850875973701477,0.1816854476928711,
493,0.2819015383720398,0.17969870567321777,
494,0.3245897889137268,0.18129706382751465,
495,0.23075748980045319,0.18044209480285645,
496,0.24457843601703644,0.18227505683898926,
497,0.21480458974838257,0.18203949928283691,
498,0.22527794539928436,0.18210315704345703,
499,0.2409473955631256,0.18317055702209473,
500,0.21488043665885925,0.18140292167663574,0.0605502612888813
501,0.2372787743806839,0.2885589599609375,
502,0.24642425775527954,0.19000864028930664,
503,0.3215908408164978,0.181060791015625,
504,0.27022784948349,0.17993927001953125,
505,0.15861402451992035,0.1829237937927246,
506,0.23316411674022675,0.18080902099609375,
507,0.17124003171920776,0.19217443466186523,
508,0.1658116728067398,0.19093608856201172,
509,0.2440466284751892,0.1905522346496582,
510,0.1984880268573761,0.17998147010803223,0.03786497935652733
511,0.14915288984775543,0.2720363140106201,
512,0.20634140074253082,0.17575550079345703,
513,0.2596818804740906,0.1681962013244629,
514,0.16204418241977692,0.17799806594848633,
515,0.24444110691547394,0.17483043670654297,
516,0.17873536050319672,0.1669154167175293,
517,0.20098727941513062,0.18334174156188965,
518,0.2697276175022125,0.17342305183410645,
519,0.1560121774673462,0.19202303886413574,
520,0.21913062036037445,0.19326376914978027,0.03412717580795288
521,0.3009030520915985,0.28784894943237305,
522,0.21636925637722015,0.1866135597229004,
523,0.22613373398780823,0.1872236728668213,
524,0.22009649872779846,0.18700551986694336,
525,0.23520995676517487,0.18076348304748535,
526,0.16995441913604736,0.18166303634643555,
527,0.17829376459121704,0.17941522598266602,
528,0.21615561842918396,0.1808638572692871,
529,0.2661682367324829,0.18770718574523926,
530,0.2688058316707611,0.17700839042663574,0.043367452919483185
531,0.22546708583831787,0.27548742294311523,
532,0.20696201920509338,0.17901968955993652,
533,0.18461263179779053,0.18228363990783691,
534,0.22199507057666779,0.18230366706848145,
535,0.20832839608192444,0.1856708526611328,
536,0.20045968890190125,0.18549847602844238,
537,0.26685094833374023,0.18349504470825195,
538,0.2103826105594635,0.18477630615234375,
539,0.2085046023130417,0.18334507942199707,
540,0.21252503991127014,0.18508124351501465,0.03201998770236969
541,0.2330901324748993,0.28450751304626465,
542,0.23521073162555695,0.17729687690734863,
543,0.2156253457069397,0.17621064186096191,
544,0.1915259063243866,0.17444229125976562,
545,0.19826126098632812,0.17161893844604492,
546,0.2183115929365158,0.17022705078125,
547,0.17021963000297546,0.1739654541015625,
548,0.18089227378368378,0.18299388885498047,
549,0.17402982711791992,0.17874979972839355,
550,0.15107324719429016,0.17897558212280273,0.05137886106967926
551,0.21932992339134216,0.2762949466705322,
552,0.18518245220184326,0.17601871490478516,
553,0.19666065275669098,0.17506980895996094,
554,0.23977559804916382,0.17786288261413574,
555,0.14586374163627625,0.19917607307434082,
556,0.19281414151191711,0.18429112434387207,
557,0.22753199934959412,0.17918872833251953,
558,0.17366617918014526,0.18060612678527832,
559,0.2199316918849945,0.17869067192077637,
560,0.2208169400691986,0.18050646781921387,0.006803999654948711
561,0.19578158855438232,0.26596879959106445,
562,0.22653299570083618,0.17261958122253418,
563,0.19193033874034882,0.17301702499389648,
564,0.19649721682071686,0.17527127265930176,
565,0.18215642869472504,0.17610573768615723,
566,0.18955649435520172,0.1780233383178711,
567,0.14043313264846802,0.18123722076416016,
568,0.16014203429222107,0.17469334602355957,
569,0.23309947550296783,0.17566156387329102,
570,0.17453984916210175,0.19092941284179688,0.07502496987581253
571,0.225107342004776,0.286407470703125,
572,0.20348970592021942,0.18302702903747559,
573,0.2025616317987442,0.18160772323608398,
574,0.2076922208070755,0.18242692947387695,
575,0.19654126465320587,0.1835319995880127,
576,0.223306804895401,0.18367528915405273,
577,0.23637185990810394,0.1850595474243164,
578,0.22065383195877075,0.18520855903625488,
579,0.310683935880661,0.17932510375976562,
580,0.1935308575630188,0.18514609336853027,0.15797275304794312
581,0.22365553677082062,0.2820310592651367,
582,0.25180983543395996,0.18372511863708496,
583,0.2856846749782562,0.18216824531555176,
584,0.2476407140493393,0.18185162544250488,
585,0.20844241976737976,0.18295741081237793,
586,0.2701176106929779,0.182112455368042,
587,0.26213058829307556,0.18025732040405273,
588,0.1944255381822586,0.1815507411956787,
589,0.2686173915863037,0.18006086349487305,
590,0.19039732217788696,0.18255615234375,0.09184756129980087
591,0.20006777346134186,0.27678704261779785,
592,0.19628474116325378,0.1793231964111328,
593,0.25188446044921875,0.18074512481689453,
594,0.19404307007789612,0.19316935539245605,
