t,J1,J2,J3,J4,J5,J6
3.535353535353535470e+00,2.441034555435180664e+00,-4.799485206604003906e-03,-5.673866271972656250e-01,1.955106735229492188e+00,-3.688163757324218750e-01,-1.930824995040893555e+00
3.636363636363636243e+00,2.441034555435180664e+00,-9.094524383544921875e-02,-2.971163988113403320e-01,1.902330875396728516e+00,-1.881266832351684570e-01,-1.978822469711303711e+00
3.737373737373737459e+00,2.441034793853759766e+00,-1.783072948455810547e-01,-2.303028106689453125e-02,1.848809957504272461e+00,-4.885911941528320312e-03,-2.027497768402099609e+00
3.838383838383838231e+00,2.441034793853759766e+00,-2.656692862510681152e-01,2.510554790496826172e-01,1.795289039611816406e+00,1.783547401428222656e-01,-2.076172828674316406e+00
3.939393939393939448e+00,2.441034793853759766e+00,-3.518151640892028809e-01,5.213263034820556641e-01,1.742513179779052734e+00,3.590446710586547852e-01,-2.124170303344726562e+00
4.040404040404040664e+00,2.441035032272338867e+00,-4.355286359786987305e-01,7.839655876159667969e-01,1.691227436065673828e+00,5.346326828002929688e-01,-2.170812606811523438e+00
4.141414141414140992e+00,2.441035032272338867e+00,-5.155935287475585938e-01,1.035157680511474609e+00,1.642176866531372070e+00,7.025675773620605469e-01,-2.215422153472900391e+00
4.242424242424242209e+00,2.441035270690917969e+00,-5.907939672470092773e-01,1.271088361740112305e+00,1.596106648445129395e+00,8.602995872497558594e-01,-2.257321357727050781e+00
4.343434343434343425e+00,2.441035270690917969e+00,-6.599133014678955078e-01,1.487940549850463867e+00,1.553761720657348633e+00,1.005276441574096680e+00,-2.295832157135009766e+00
4.444444444444444642e+00,2.441035270690917969e+00,-7.217354774475097656e-01,1.681899070739746094e+00,1.515887379646301270e+00,1.134947776794433594e+00,-2.330277442932128906e+00
4.545454545454544970e+00,2.441035270690917969e+00,-7.750446796417236328e-01,1.849149227142333984e+00,1.483228445053100586e+00,1.246763229370117188e+00,-2.359979629516601562e+00
4.646464646464646187e+00,2.441035509109497070e+00,-8.186243772506713867e-01,1.985874176025390625e+00,1.456530094146728516e+00,1.338171005249023438e+00,-2.384260654449462891e+00
4.747474747474747403e+00,2.441035509109497070e+00,-8.512582778930664062e-01,2.088258743286132812e+00,1.436537265777587891e+00,1.406620502471923828e+00,-2.402443408966064453e+00
4.848484848484848619e+00,2.441035509109497070e+00,-8.717306852340698242e-01,2.152488231658935547e+00,1.423995256423950195e+00,1.449560880661010742e+00,-2.413849830627441406e+00
4.949494949494949836e+00,2.441035509109497070e+00,-8.788250684738159180e-01,2.174745559692382812e+00,1.419649004936218262e+00,1.464441299438476562e+00,-2.417802572250366211e+00
5.050505050505050164e+00,2.441035509109497070e+00,-8.788250088691711426e-01,2.174745559692382812e+00,1.419649004936218262e+00,1.464441180229187012e+00,-2.417802572250366211e+00
5.151515151515151381e+00,2.416328668594360352e+00,-8.720990419387817383e-01,2.164563417434692383e+00,1.400140166282653809e+00,1.444664359092712402e+00,-2.398078918457031250e+00
5.252525252525252597e+00,2.345031738281250000e+00,-8.526899218559265137e-01,2.135180950164794922e+00,1.343843102455139160e+00,1.387594223022460938e+00,-2.341162443161010742e+00
5.353535353535353813e+00,2.231380462646484375e+00,-8.217505812644958496e-01,2.088343620300292969e+00,1.254102230072021484e+00,1.296620965003967285e+00,-2.250434160232543945e+00
5.454545454545454142e+00,2.079609870910644531e+00,-7.804340720176696777e-01,2.025796651840209961e+00,1.134262084960937500e+00,1.175134897232055664e+00,-2.129275083541870117e+00
5.555555555555555358e+00,1.893955707550048828e+00,-7.298933863639831543e-01,1.949285864830017090e+00,9.876667857170104980e-01,1.026526331901550293e+00,-1.981066584587097168e+00
5.656565656565656575e+00,1.678653478622436523e+00,-6.712816357612609863e-01,1.860556602478027344e+00,8.176609277725219727e-01,8.541857004165649414e-01,-1.809189915657043457e+00
5.757575757575757791e+00,1.437938451766967773e+00,-6.057517528533935547e-01,1.761354207992553711e+00,6.275887489318847656e-01,6.615031957626342773e-01,-1.617026090621948242e+00
5.858585858585858119e+00,1.176046013832092285e+00,-5.344567298889160156e-01,1.653424501419067383e+00,4.207946658134460449e-01,4.518691301345825195e-01,-1.407956242561340332e+00
5.959595959595959336e+00,8.972119092941284180e-01,-4.585496783256530762e-01,1.538512825965881348e+00,2.006231546401977539e-01,2.286739349365234375e-01,-1.185361862182617188e+00
6.060606060606060552e+00,6.056712865829467773e-01,-3.791835308074951172e-01,1.418364524841308594e+00,-2.958166599273681641e-02,-4.692435264587402344e-03,-9.526238441467285156e-01
6.161616161616161769e+00,3.056600093841552734e-01,-2.975113987922668457e-01,1.294725418090820312e+00,-2.664749622344970703e-01,-2.448390722274780273e-01,-7.131236791610717773e-01
6.262626262626262097e+00,1.413106918334960938e-03,-2.146862149238586426e-01,1.169340729713439941e+00,-5.067127943038940430e-01,-4.883762598037719727e-01,-4.702420234680175781e-01
6.363636363636363313e+00,-3.028335571289062500e-01,-1.318610906600952148e-01,1.043956160545349121e+00,-7.469505071640014648e-01,-7.319132089614868164e-01,-2.273607254028320312e-01
6.464646464646464530e+00,-6.028451919555664062e-01,-5.018883943557739258e-02,9.203168153762817383e-01,-9.838441610336303711e-01,-9.720603227615356445e-01,1.213979721069335938e-02
6.565656565656565746e+00,-8.943858146667480469e-01,2.917724847793579102e-02,8.001686334609985352e-01,-1.214048743247985840e+00,-1.205426335334777832e+00,2.448778152465820312e-01
6.666666666666666963e+00,-1.173219442367553711e+00,1.050841808319091797e-01,6.852570772171020508e-01,-1.434219956398010254e+00,-1.428621411323547363e+00,4.674720764160156250e-01
6.767676767676767291e+00,-1.435112237930297852e+00,1.763793826103210449e-01,5.773271322250366211e-01,-1.641014456748962402e+00,-1.638255953788757324e+00,6.765420436859130859e-01
6.868686868686868507e+00,-1.675827264785766602e+00,2.419092059135437012e-01,4.781248569488525391e-01,-1.831086516380310059e+00,-1.830938220024108887e+00,8.687057495117187500e-01
6.969696969696969724e+00,-1.891129255294799805e+00,3.005209565162658691e-01,3.893957138061523438e-01,-2.001091957092285156e+00,-2.003278732299804688e+00,1.040582418441772461e+00
7.070707070707070940e+00,-2.076783895492553711e+00,3.510616421699523926e-01,3.128848075866699219e-01,-2.147687435150146484e+00,-2.151887416839599609e+00,1.188791036605834961e+00
7.171717171717171269e+00,-2.228554010391235352e+00,3.923781514167785645e-01,2.503378391265869141e-01,-2.267528057098388672e+00,-2.273373603820800781e+00,1.309950113296508789e+00
7.272727272727272485e+00,-2.342205286026000977e+00,4.233173727989196777e-01,2.035005092620849609e-01,-2.357268333435058594e+00,-2.364346504211425781e+00,1.400678157806396484e+00
7.373737373737373701e+00,-2.413502454757690430e+00,4.427266716957092285e-01,1.741180419921875000e-01,-2.413565635681152344e+00,-2.421416759490966797e+00,1.457594871520996094e+00
7.474747474747474918e+00,-2.438209295272827148e+00,4.494525790214538574e-01,1.639358997344970703e-01,-2.433074474334716797e+00,-2.441193580627441406e+00,1.477318525314331055e+00
7.575757575757575246e+00,-2.438209056854248047e+00,4.494526088237762451e-01,1.639358848333358765e-01,-2.433074712753295898e+00,-2.441193580627441406e+00,1.477318406105041504e+00
7.676767676767676463e+00,-2.425862789154052734e+00,4.471767246723175049e-01,1.631057709455490112e-01,-2.420754432678222656e+00,-2.428832292556762695e+00,1.469837784767150879e+00
7.777777777777777679e+00,-2.390234947204589844e+00,4.406092166900634766e-01,1.607102900743484497e-01,-2.385201692581176758e+00,-2.393160820007324219e+00,1.448250770568847656e+00
7.878787878787878896e+00,-2.333442211151123047e+00,4.301401972770690918e-01,1.568917632102966309e-01,-2.328528642654418945e+00,-2.336298465728759766e+00,1.413839936256408691e+00
7.979797979797979224e+00,-2.257601022720336914e+00,4.161598086357116699e-01,1.517924815416336060e-01,-2.252846956253051758e+00,-2.260364532470703125e+00,1.367887377738952637e+00
8.080808080808081328e+00,-2.164827585220336914e+00,3.990582525730133057e-01,1.455547660589218140e-01,-2.160269021987915039e+00,-2.167477607727050781e+00,1.311675786972045898e+00
8.181818181818181657e+00,-2.057238817214965820e+00,3.792256414890289307e-01,1.383209079504013062e-01,-2.052906751632690430e+00,-2.059756994247436523e+00,1.246487379074096680e+00
8.282828282828281985e+00,-1.936951160430908203e+00,3.570521175861358643e-01,1.302332133054733276e-01,-1.932872295379638672e+00,-1.939321994781494141e+00,1.173604607582092285e+00
8.383838383838384090e+00,-1.806080698966979980e+00,3.329278528690338135e-01,1.214339882135391235e-01,-1.802277565002441406e+00,-1.808291435241699219e+00,1.094309926033020020e+00
8.484848484848484418e+00,-1.666744470596313477e+00,3.072429895401000977e-01,1.120655462145805359e-01,-1.663234710693359375e+00,-1.668784618377685547e+00,1.009885668754577637e+00
8.585858585858586522e+00,-1.521058559417724609e+00,2.803876698017120361e-01,1.022701859474182129e-01,-1.517855644226074219e+00,-1.522920489311218262e+00,9.216141104698181152e-01
8.686868686868686851e+00,-1.371139883995056152e+00,2.527520656585693359e-01,9.219022095203399658e-02,-1.368252515792846680e+00,-1.372818231582641602e+00,8.307778835296630859e-01
8.787878787878787179e+00,-1.219104528427124023e+00,2.247263044118881226e-01,8.196794241666793823e-02,-1.216537356376647949e+00,-1.220596790313720703e+00,7.386592030525207520e-01
8.888888888888889284e+00,-1.067069292068481445e+00,1.967005729675292969e-01,7.174567133188247681e-02,-1.064822316169738770e+00,-1.068375468254089355e+00,6.465405821800231934e-01
8.989898989898989612e+00,-9.171503782272338867e-01,1.690649390220642090e-01,6.166569888591766357e-02,-9.152190685272216797e-01,-9.182730913162231445e-01,5.557042360305786133e-01
9.090909090909089940e+00,-7.714645862579345703e-01,1.422096192836761475e-01,5.187033861875534058e-02,-7.698400020599365234e-01,-7.724089622497558594e-01,4.674327373504638672e-01
9.191919191919192045e+00,-6.321284770965576172e-01,1.165247857570648193e-01,4.250191152095794678e-02,-6.307973861694335938e-01,-6.329022645950317383e-01,3.830085992813110352e-01
9.292929292929292373e+00,-5.012578964233398438e-01,9.240046143531799316e-02,3.370267152786254883e-02,-5.002024173736572266e-01,-5.018714666366577148e-01,3.037136793136596680e-01
9.393939393939394478e+00,-3.809702396392822266e-01,7.022696733474731445e-02,2.561497688293457031e-02,-3.801679611206054688e-01,-3.814365863800048828e-01,2.308310270309448242e-01
9.494949494949494806e+00,-2.733814716339111328e-01,5.039438605308532715e-02,1.838113367557525635e-02,-2.728059291839599609e-01,-2.737162113189697266e-01,1.656427383422851562e-01
9.595959595959595134e+00,-1.806080341339111328e-01,3.329280018806457520e-02,1.214340329170227051e-02,-1.802277565002441406e-01,-1.808292865753173828e-01,1.094310283660888672e-01
9.696969696969697239e+00,-1.047668457031250000e-01,1.931241154670715332e-02,7.044121623039245605e-03,-1.045460700988769531e-01,-1.048951148986816406e-01,6.347846984863281250e-02
9.797979797979797567e+00,-4.797410964965820312e-02,8.843421936035156250e-03,3.225594758987426758e-03,-4.787302017211914062e-02,-4.803276062011718750e-02,2.906763553619384766e-02
9.898989898989899672e+00,-1.234626770019531250e-02,2.275884151458740234e-03,8.301138877868652344e-04,-1.232028007507324219e-02,-1.236128807067871094e-02,7.480621337890625000e-03
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
