t,yaw,pitch,roll,yaw_target,pitch_target,roll_target
1.919191919191919116e+00,-8.659858703613281250e-01,3.951021730899810791e-01,-3.096841573715209961e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.020202020202020332e+00,-8.834673166275024414e-01,3.898349702358245850e-01,-3.363354504108428955e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.121212121212121104e+00,-8.958391547203063965e-01,3.841965496540069580e-01,-3.562689423561096191e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.222222222222222321e+00,-9.037535786628723145e-01,3.795325458049774170e-01,-3.695634007453918457e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.323232323232323093e+00,-9.076553583145141602e-01,3.768697679042816162e-01,-3.762919306755065918e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.424242424242424310e+00,-9.076553583145141602e-01,3.768697679042816162e-01,-3.762919306755065918e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.525252525252525082e+00,-9.076553583145141602e-01,3.768697679042816162e-01,-3.762919306755065918e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.626262626262626299e+00,-9.074915051460266113e-01,3.800020813941955566e-01,-3.732787370681762695e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.727272727272727071e+00,-9.072368741035461426e-01,3.860341906547546387e-01,-3.675997555255889893e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.828282828282828287e+00,-9.070073962211608887e-01,3.947440385818481445e-01,-3.596689105033874512e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
2.929292929292929060e+00,-9.069425463676452637e-01,4.058816134929656982e-01,-3.499495685100555420e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.030303030303030276e+00,-9.071831703186035156e-01,4.191311597824096680e-01,-3.389393091201782227e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.131313131313131048e+00,-9.078484773635864258e-01,4.340803623199462891e-01,-3.271556198596954346e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.232323232323232265e+00,-9.090178012847900391e-01,4.502023458480834961e-01,-3.151258826255798340e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.333333333333333481e+00,-9.107220172882080078e-01,4.668522775173187256e-01,-3.033808171749114990e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.434343434343434254e+00,-9.129449129104614258e-01,4.832786917686462402e-01,-2.924498021602630615e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.535353535353535470e+00,-9.156292080879211426e-01,4.986484050750732422e-01,-2.828533351421356201e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.636363636363636243e+00,-9.186846613883972168e-01,5.120854377746582031e-01,-2.750878334045410156e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.737373737373737459e+00,-9.219925403594970703e-01,5.227261781692504883e-01,-2.695994079113006592e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.838383838383838231e+00,-9.254080057144165039e-01,5.297936797142028809e-01,-2.667430937290191650e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.939393939393939448e+00,-9.287613034248352051e-01,5.326912999153137207e-01,-2.667304575443267822e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.040404040404040664e+00,-9.318655133247375488e-01,5.311121940612792969e-01,-2.695719003677368164e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.141414141414140992e+00,-9.345352649688720703e-01,5.251455903053283691e-01,-2.750293314456939697e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.242424242424242209e+00,-9.366183876991271973e-01,5.153487324714660645e-01,-2.825996279716491699e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.343434343434343425e+00,-9.380338191986083984e-01,5.027455091476440430e-01,-2.915457189083099365e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.444444444444444642e+00,-9.387987256050109863e-01,4.887267053127288818e-01,-3.009779453277587891e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.545454545454544970e+00,-9.390304684638977051e-01,4.748676121234893799e-01,-3.099656403064727783e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.646464646464646187e+00,-9.389187693595886230e-01,4.627195000648498535e-01,-3.176436722278594971e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.747474747474747403e+00,-9.386783838272094727e-01,4.536431729793548584e-01,-3.232822418212890625e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.848484848484848619e+00,-9.384983181953430176e-01,4.487198293209075928e-01,-3.263102769851684570e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.949494949494949836e+00,-9.384983181953430176e-01,4.487198293209075928e-01,-3.263102769851684570e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.050505050505050164e+00,-9.384983181953430176e-01,4.487198293209075928e-01,-3.263102769851684570e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.151515151515151381e+00,-9.307340383529663086e-01,4.526517689228057861e-01,-3.139098584651947021e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.252525252525252597e+00,-9.145414829254150391e-01,4.589596390724182129e-01,-2.892653644084930420e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.353535353535353813e+00,-8.883186578750610352e-01,4.650023877620697021e-01,-2.522347569465637207e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.454545454545454142e+00,-8.500744104385375977e-01,4.672002494335174561e-01,-2.033004313707351685e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.555555555555555358e+00,-7.981947064399719238e-01,4.614965319633483887e-01,-1.446352899074554443e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.656565656565656575e+00,-7.322030067443847656e-01,4.443642199039459229e-01,-8.080992847681045532e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.757575757575757791e+00,-6.529774665832519531e-01,4.141771793365478516e-01,-1.837935857474803925e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.858585858585858119e+00,-5.621333718299865723e-01,3.722019493579864502e-01,3.589949756860733032e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.959595959595959336e+00,-4.610978960990905762e-01,3.224061429500579834e-01,7.728861272335052490e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.060606060606060552e+00,-3.507220447063446045e-01,2.700598835945129395e-01,1.042996793985366821e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.161616161616161769e+00,-2.316022217273712158e-01,2.200091779232025146e-01,1.183845475316047668e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.262626262626262097e+00,-1.046308651566505432e-01,1.755865067243576050e-01,1.227039396762847900e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.363636363636363313e+00,2.863335609436035156e-02,1.384058296680450439e-01,1.209246441721916199e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.464646464646464530e+00,1.658370047807693481e-01,1.085965335369110107e-01,1.164714992046356201e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.565656565656565746e+00,3.038927912712097168e-01,8.509512990713119507e-02,1.120294034481048584e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.666666666666666963e+00,4.392021000385284424e-01,6.610663980245590210e-02,1.091079264879226685e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.767676767676767291e+00,5.679703950881958008e-01,4.984648525714874268e-02,1.079175174236297607e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.868686868686868507e+00,6.865110397338867188e-01,3.521543741226196289e-02,1.077859327197074890e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.969696969696969724e+00,7.914648056030273438e-01,2.199060469865798950e-02,1.078581511974334717e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.070707070707070940e+00,8.799077868461608887e-01,1.054253522306680679e-02,1.076140925288200378e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.171717171717171269e+00,9.493492841720581055e-01,1.414740458130836487e-03,1.069981977343559265e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.272727272727272485e+00,9.976344704627990723e-01,-4.947604145854711533e-03,1.062705516815185547e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.373737373737373701e+00,1.022779703140258789e+00,-8.248024620115756989e-03,1.057799160480499268e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.474747474747474918e+00,1.022779703140258789e+00,-8.248024620115756989e-03,1.057799160480499268e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.575757575757575246e+00,1.022779703140258789e+00,-8.248024620115756989e-03,1.057799160480499268e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.676767676767676463e+00,1.010135173797607422e+00,-7.574317045509815216e-03,1.069494113326072693e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.777777777777777679e+00,9.858233332633972168e-01,-6.209351122379302979e-03,1.091870591044425964e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.878787878787878896e+00,9.507501125335693359e-01,-4.093357827514410019e-03,1.123971939086914062e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.979797979797979224e+00,9.058046340942382812e-01,-1.157874474301934242e-03,1.165016889572143555e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.080808080808081328e+00,8.519081473350524902e-01,2.653946401551365852e-03,1.214581727981567383e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.181818181818181657e+00,7.900531291961669922e-01,7.388518657535314560e-03,1.272785961627960205e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.282828282828281985e+00,7.213286161422729492e-01,1.310571003705263138e-02,1.340370625257492065e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.383838383838384090e+00,6.469327807426452637e-01,1.991618238389492035e-02,1.418541520833969116e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.484848484848484418e+00,5.681712627410888672e-01,2.801343612372875214e-02,1.508516222238540649e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.585858585858586522e+00,4.864421188831329346e-01,3.767818585038185120e-02,1.610843539237976074e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.686868686868686851e+00,4.032061696052551270e-01,4.924065619707107544e-02,1.724711954593658447e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.787878787878787179e+00,3.199451565742492676e-01,6.300342082977294922e-02,1.847528666257858276e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.888888888888889284e+00,2.381104230880737305e-01,7.914672791957855225e-02,1.974970549345016479e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.989898989898989612e+00,1.590716391801834106e-01,9.764638543128967285e-02,2.101526111364364624e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.090909090909089940e+00,8.407531678676605225e-02,1.182273030281066895e-01,2.221344262361526489e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.191919191919192045e+00,1.422238629311323166e-02,1.403594017028808594e-01,2.329130768775939941e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.292929292929292373e+00,-4.953153431415557861e-02,1.632870435714721680e-01,2.420880049467086792e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.393939393939394478e+00,-1.063556075096130371e-01,1.860783845186233521e-01,2.494338303804397583e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.494949494949494806e+00,-1.555090248584747314e-01,2.076836228370666504e-01,2.549178898334503174e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.595959595959595134e+00,-1.962992697954177856e-01,2.269960343837738037e-01,2.586886286735534668e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.696969696969697239e+00,-2.280399501323699951e-01,2.429128885269165039e-01,2.610346376895904541e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.797979797979797567e+00,-2.500127255916595459e-01,2.543931007385253906e-01,2.623137831687927246e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.898989898989899672e+00,-2.614357173442840576e-01,2.605114877223968506e-01,2.628569006919860840e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
1.000000000000000000e+01,-2.614357173442840576e-01,2.605114877223968506e-01,2.628569006919860840e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
