t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.555555555555555358e+00,-1.931367516517639160e+00,5.257765054702758789e-01,-7.959454059600830078e-01,-1.525036334991455078e+00,-1.545980334281921387e+00,1.541818618774414062e+00
5.656565656565656575e+00,-2.195660114288330078e+00,5.977249145507812500e-01,-9.048643112182617188e-01,-1.733725547790527344e+00,-1.757535696029663086e+00,1.752804517745971680e+00
5.757575757575757791e+00,-2.419292211532592773e+00,6.586043238639831543e-01,-9.970264434814453125e-01,-1.910308837890625000e+00,-1.936544060707092285e+00,1.931330919265747070e+00
5.858585858585858119e+00,-2.602263927459716797e+00,7.084146738052368164e-01,-1.072431802749633789e+00,-2.054785728454589844e+00,-2.083005189895629883e+00,2.077397823333740234e+00
5.959595959595959336e+00,-2.744575023651123047e+00,7.471561431884765625e-01,-1.131080389022827148e+00,-2.167156934738159180e+00,-2.196919679641723633e+00,2.191005706787109375e+00
6.060606060606060552e+00,-2.846225976943969727e+00,7.748285531997680664e-01,-1.172972202301025391e+00,-2.247421979904174805e+00,-2.278286933898925781e+00,2.272153854370117188e+00
6.161616161616161769e+00,-2.907216548919677734e+00,7.914320230484008789e-01,-1.198107361793518066e+00,-2.295581102371215820e+00,-2.327107191085815430e+00,2.320842981338500977e+00
6.262626262626262097e+00,-2.927546977996826172e+00,7.969665527343750000e-01,-1.206485748291015625e+00,-2.311634063720703125e+00,-2.343380928039550781e+00,2.337072849273681641e+00
6.363636363636363313e+00,-2.907216787338256836e+00,7.914320826530456543e-01,-1.198107481002807617e+00,-2.295581340789794922e+00,-2.327107429504394531e+00,2.320843219757080078e+00
6.464646464646464530e+00,-2.846226215362548828e+00,7.748286128044128418e-01,-1.172972321510314941e+00,-2.247422218322753906e+00,-2.278287172317504883e+00,2.272154092788696289e+00
6.565656565656565746e+00,-2.744575023651123047e+00,7.471561431884765625e-01,-1.131080389022827148e+00,-2.167156934738159180e+00,-2.196919679641723633e+00,2.191005706787109375e+00
6.666666666666666963e+00,-2.602263927459716797e+00,7.084147334098815918e-01,-1.072431802749633789e+00,-2.054785966873168945e+00,-2.083005428314208984e+00,2.077397823333740234e+00
6.767676767676767291e+00,-2.419292211532592773e+00,6.586043238639831543e-01,-9.970264434814453125e-01,-1.910308837890625000e+00,-1.936544060707092285e+00,1.931330919265747070e+00
6.868686868686868507e+00,-2.195660114288330078e+00,5.977249145507812500e-01,-9.048643112182617188e-01,-1.733725547790527344e+00,-1.757535696029663086e+00,1.752804517745971680e+00
6.969696969696969724e+00,-1.931368112564086914e+00,5.257766246795654297e-01,-7.959455847740173340e-01,-1.525036692619323730e+00,-1.545980691909790039e+00,1.541818976402282715e+00
7.070707070707070940e+00,-1.626415014266967773e+00,4.427592158317565918e-01,-6.702699661254882812e-01,-1.284241437911987305e+00,-1.301878452301025391e+00,1.298373937606811523e+00
7.171717171717171269e+00,-1.280801773071289062e+00,3.486728668212890625e-01,-5.278375148773193359e-01,-1.011339902877807617e+00,-1.025229215621948242e+00,1.022469282150268555e+00
7.272727272727272485e+00,-8.945280313491821289e-01,2.435174882411956787e-01,-3.686483502388000488e-01,-7.063325047492980957e-01,-7.160328626632690430e-01,7.141053676605224609e-01
7.373737373737373701e+00,-4.675945341587066650e-01,1.272933185100555420e-01,-1.927026808261871338e-01,-3.692195117473602295e-01,-3.742901682853698730e-01,3.732826113700866699e-01
7.474747474747474918e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.676767676767676463e+00,2.336616963148117065e-01,-4.307254031300544739e-02,-1.571052148938179016e-02,2.331696450710296631e-01,2.339477092027664185e-01,-1.415763497352600098e-01
7.777777777777777679e+00,4.470049738883972168e-01,-8.239965140819549561e-02,-3.005491197109222412e-02,4.460636973381042480e-01,4.475521445274353027e-01,-2.708417177200317383e-01
7.878787878787878896e+00,6.400298476219177246e-01,-1.179813146591186523e-01,-4.303317144513130188e-02,6.386821269989013672e-01,6.408132910728454590e-01,-3.877961039543151855e-01
7.979797979797979224e+00,8.127363324165344238e-01,-1.498175412416458130e-01,-5.464529246091842651e-02,8.110248446464538574e-01,8.137311935424804688e-01,-4.924394488334655762e-01
8.080808080808081328e+00,9.651243090629577637e-01,-1.779083162546157837e-01,-6.489128619432449341e-02,9.630920290946960449e-01,9.663057327270507812e-01,-5.847718119621276855e-01
8.181818181818181657e+00,1.097194075584411621e+00,-2.022536695003509521e-01,-7.377114892005920410e-02,1.094883680343627930e+00,1.098537087440490723e+00,-6.647933125495910645e-01
8.282828282828281985e+00,1.208945393562316895e+00,-2.228535860776901245e-01,-8.128488063812255859e-02,1.206399559974670410e+00,1.210425138473510742e+00,-7.325037717819213867e-01
8.383838383838384090e+00,1.300378084182739258e+00,-2.397080361843109131e-01,-8.743246644735336304e-02,1.297639727592468262e+00,1.301969766616821289e+00,-7.879031300544738770e-01
8.484848484848484418e+00,1.371492624282836914e+00,-2.528170943260192871e-01,-9.221393615007400513e-02,1.368604540824890137e+00,1.373171448707580566e+00,-8.309916257858276367e-01
